timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-15T18:07:29,codecarbon,764eaed0-b27a-4edb-af35-e9a40f63f221,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,101.9204201,0.00018966213385303442,1.8608845378281013e-06,12.145003544164961,0.0,10.0,0.00029917673666599997,0.0,0.000274309235833333,0.000573485972499333,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.14.6,3.3.1,4,Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz,0,,9.1922,45.4722,7.883209228515625,machine,3.852577319587629,0,64.41237113402062,5.078165545905988,N,1.0,0.0
