timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-15T22:26:19,codecarbon,9589b081-0b42-4163-b288-059c58a398ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,72.47299610000118,0.0006026663943552828,8.31573726472822e-06,35.25213334935214,24.100760566528862,10.0,0.001041985428334,0.0005798796305700044,0.00020043186583333308,0.0018222969247373374,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.14.2,3.3.0,8,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 5060,9.1922,45.4722,15.938758850097656,machine,5.447887323943662,2.3943661971830985,76.33380281690141,12.166948560258033,N,1.0,0.0
