dataset,mcc
datasets/10_7717_peerj_5665_dataYM2018_neuroblastoma.csv,0.4623458794336433
datasets/dataset_Belgrade2021_pediatric_brain_tumor_plos_one_0259095_cleaned.csv,0.7935503002268365
datasets/dataset_Taipei2018_colorectal_cancer_EHRs_plos_one_0200893_final_cleaned.csv,0.20943989759877055
datasets/journal.pone.0148699_S1_Text_Sepsis_SIRS_EDITED.csv,0.5313597723722322
datasets/journal.pone.0158570_S2File_depression_heart_failure.csv,0.9984749702360034
