timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-09T16:29:32,codecarbon,841f4f22-2d93-49ec-b811-2aa085da4075,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.402309299999615,1.9066238505539544e-05,5.603910998198106e-06,65.0669616867055,12.546205323628032,10.0,2.8397143611e-05,2.0914738954002504e-05,8.339163055555016e-06,5.7651045620557524e-05,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.8,8,Intel(R) Core(TM) i7-9700K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 5060,9.1922,45.4722,15.935829162597656,machine,0.0,0.0,77.1,12.285364151000977,N,1.0,0.0
