timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-21T17:26:42,codecarbon,42a58a23-f3db-4278-a7f0-c5f573c6407d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,107.10126870009115,0.0001284868587547,1.1996763466407977e-06,1.8525100213031251,0.0,10.0,6.055181727155427e-05,0.0,0.0003279569991663,0.0003885088164379,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26100-SP0,3.14.4,3.2.8,4,Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz,0,,9.1922,45.4722,7.883209228515625,machine,1.941747572815534,0,74.51456310679612,5.874059436390701,N,1.0,0.0
2026-06-21T17:35:29,codecarbon,8634b5ae-a3bc-4916-a890-88e5c21be487,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.758741499856114,1.4751155203064808e-05,1.1561606764453347e-06,3.1006963758750006,0.0,10.0,1.0557133797056995e-05,0.0,3.404629027742582e-05,4.460342407448281e-05,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26100-SP0,3.14.4,3.2.8,4,Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz,0,,9.1922,45.4722,7.883209228515625,machine,0.0,0,77.04545454545455,6.073376395485618,N,1.0,0.0
